year,run_length,rating,num_raters,num_reviews,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,release_year,country,Australia,Brazil,Canada,China,France,Germany,Hungary,India,Ireland,Italy,Japan,Kazakhstan,Malaysia,Mexico,Netherlands,Poland,Portugal,South Korea,Soviet Union,Sweden,Turkey,UK,USA
1997,138,7.3,341451,609,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1997,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,130,7.9,341415,2172,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2019,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,125,7.5,341073,498,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2010,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2001,106,6.8,338840,1059,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2001,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,112,7.0,337234,355,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2014,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2003,111,7.0,335566,519,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2003,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1994,101,6.9,335452,277,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1994,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,129,7.6,329265,718,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2006,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,132,7.2,322279,613,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2014,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2004,146,7.7,322039,762,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2004,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,122,6.9,312811,316,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2007,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,111,6.9,308854,425,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2008,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1997,154,7.5,306877,536,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1997,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,96,7.0,301462,622,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2008,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1984,229,8.4,299388,676,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1984,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,209,7.9,297140,2676,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2019,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1992,120,6.8,289368,261,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1992,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,122,7.6,288544,482,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2005,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,126,7.0,287330,458,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2006,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1962,129,8.2,287100,567,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1963,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,100,5.8,286488,318,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2013,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,111,7.0,282437,362,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2010,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,122,7.7,281948,625,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2007,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2002,92,6.8,279981,473,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2002,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,107,7.7,277150,905,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2001,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,140,7.0,275842,639,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2009,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1987,119,7.9,270871,496,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1987,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1997,115,6.9,269643,398,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1997,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1997,127,7.7,269135,283,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1997,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,116,7.4,266631,450,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2016,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,109,7.4,265136,548,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2009,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,153,8.3,1219382,1856,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2009,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1998,169,8.6,1194206,2588,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1998,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1987,116,8.3,652866,844,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1987,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,118,8.2,603272,1271,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2007,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1979,147,8.4,585990,1183,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1979,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1942,102,8.5,506227,1292,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1943,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,134,7.6,411964,929,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2014,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,131,7.6,411933,973,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2009,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2003,154,7.7,389279,1030,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2003,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1986,120,8.1,370941,603,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1987,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,107,7.0,369926,629,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2008,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2001,144,7.7,356187,1153,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2002,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,119,8.3,339629,2745,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2020,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1978,183,8.1,302090,1138,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1979,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2001,131,7.6,236664,706,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2001,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,108,7.9,234610,1334,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2019,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1988,89,8.5,221961,707,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1989,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1957,161,8.1,197254,327,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1957,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1940,125,8.4,195477,260,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1941,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,94,7.8,184484,482,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2008,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1996,162,7.4,174451,510,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1996,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1957,88,8.4,170708,424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1957,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1998,170,7.6,168244,1498,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1999,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1994,133,7.6,143280,399,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1995,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010,131,8.3,140182,244,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2011,France,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,108,6.3,135449,228,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2010,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2009,94,6.2,125141,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2009,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013,131,7.6,124617,286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2013,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,144,7.3,113586,358,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1985,162,8.2,107488,279,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1985,Japan,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,135,8.9,103674,146,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1989,145,7.2,95537,204,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1990,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1970,172,7.9,91924,287,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1970,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,116,6.6,75183,631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2000,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1997,125,5.9,71669,150,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1997,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,145,7.7,71193,248,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2007,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,137,7.7,70819,169,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,111,7.0,69915,223,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2015,India,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,197,8.0,67798,295,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1965,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1961,179,8.2,66650,212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1961,Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1970,116,7.5,66087,254,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1970,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1967,150,7.7,65283,190,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1967,UK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,134,6.1,64349,461,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2002,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1981,106,6.9,63335,165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1981,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1930,152,8.0,55980,239,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1930,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1946,170,8.0,55935,285,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1947,Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1933,69,7.8,54450,280,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1933,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1995,167,8.1,53854,145,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1997,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1975,117,5.9,52316,428,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1976,France,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,142,8.3,52118,501,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1985,Hungary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,113,6.6,51644,219,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2015,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1966,121,8.1,50367,286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1967,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1968,158,7.7,50313,270,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1969,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1977,175,7.4,50196,248,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1977,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1953,120,8.0,50069,161,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1953,Brazil,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,125,6.3,50062,202,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2002,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2006,127,7.5,45234,235,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2007,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1970,144,7.6,44031,209,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1970,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2001,98,7.9,43762,181,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2001,France,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,128,6.4,43553,281,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2000,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,107,7.5,43370,147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,Hungary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,129,7.8,42865,189,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1975,UK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1953,118,7.6,42026,180,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1953,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2019,138,8.3,39997,947,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2019,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,134,7.4,39943,139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1989,113,7.1,39934,135,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1989,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,122,6.0,39926,191,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1986,130,6.9,38473,137,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1986,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000,101,7.0,37364,157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2001,Germany,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,140,8.1,37166,241,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2004,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1975,85,7.7,34959,118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1975,Canada,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,138,7.7,34911,263,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1964,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,101,5.4,33704,180,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,127,4.5,33167,153,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2012,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1937,113,8.1,32997,136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1938,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1980,162,8.0,30892,104,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1980,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018,124,7.4,30652,258,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2018,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1979,118,5.8,30625,252,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1979,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,123,6.1,30543,131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2012,India,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,104,8.0,30195,105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1988,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1993,134,7.5,29900,163,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1993,Germany,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,138,7.6,28849,148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1972,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1981,116,6.7,26806,108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1981,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1942,99,8.2,26579,138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1942,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1944,97,7.6,25656,151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1944,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1993,271,7.6,25505,287,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1993,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1977,119,7.5,24560,177,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1977,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1954,124,7.7,23779,180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1954,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,106,6.6,23718,121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,154,6.6,23105,586,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2020,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2002,107,7.6,22908,131,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2002,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1942,109,7.2,22497,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1942,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1915,195,6.3,21976,366,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1915,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,106,7.4,21808,139,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2015,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017,125,6.9,21540,128,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1970,122,7.1,21424,145,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1970,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2005,132,6.7,20965,194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2005,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2003,90,6.7,19730,163,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2005,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,112,6.4,19456,102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2008,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2004,137,6.0,19290,306,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2004,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1999,136,8.7,1619761,4281,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1999,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1991,137,8.5,968504,1269,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1991,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1984,107,8.0,779029,885,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1984,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
